utc_timestamp,actual_demand,pred_demand,pred_solar,pred_wind,pred_supply,pred_gap,actual_gap,level,action,detail
2019-09-13 00:00:00+00:00,44979.0,44052.8,0.0,17611.014,17611.014,26441.786328125003,26341.5357,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 26,442 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 01:00:00+00:00,45748.0,45128.797,0.0,18587.73,18587.73,26541.06653125,26970.6673,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 26,541 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 02:00:00+00:00,46136.0,46601.11,0.0,19257.002,19257.002,27344.108046875,27518.516900000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 27,344 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 03:00:00+00:00,49482.0,49644.426,2.8382728,18511.326,18514.164,31130.2619375,31563.8589,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 31,130 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 04:00:00+00:00,58034.0,56639.23,29.86132,18394.479,18424.34,38214.89015625,39995.942899999995,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 38,215 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 05:00:00+00:00,62762.0,62485.44,881.86304,18433.152,19315.016,43170.424375,44231.595499999996,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 43,170 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 06:00:00+00:00,65157.0,65150.97,4157.9985,17556.344,21714.342,43436.628203125,44568.888900000005,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 43,437 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 07:00:00+00:00,66068.0,65771.53,9192.152,15473.208,24665.36,41106.170625,42195.5978,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 41,106 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 08:00:00+00:00,66622.0,66770.07,12766.046,15211.78,27977.826,38792.24382812501,38316.9493,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 38,792 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 09:00:00+00:00,68212.0,67246.93,15942.629,16198.546,32141.176,35105.75421874999,35832.5239,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 35,106 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 10:00:00+00:00,67030.0,67295.5,17250.826,17440.52,34691.344,32604.15625,33538.528900000005,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 32,604 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 11:00:00+00:00,65427.0,65563.375,16993.102,17401.967,34395.07,31168.3046875,32049.7152,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 31,168 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 12:00:00+00:00,63583.0,63944.234,15835.591,17041.12,32876.71,31067.523062499997,31320.2575,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 31,068 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 13:00:00+00:00,62191.0,62278.473,13667.4,15750.663,29418.062,32860.4105,32445.8038,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 32,860 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 14:00:00+00:00,60856.0,60839.105,11111.553,14645.497,25757.05,35082.05421875,35536.6714,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 35,082 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 15:00:00+00:00,60551.0,60601.336,6770.6367,13907.643,20678.28,39923.056703125,41543.8343,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 39,923 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 16:00:00+00:00,60010.0,60345.047,2464.1646,11452.553,13916.717,46428.330203125,47758.9453,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 46,428 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 17:00:00+00:00,59893.0,59874.176,286.3151,9402.935,9689.25,50184.926,51610.1878,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 50,185 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 18:00:00+00:00,58933.0,58644.02,3.1923914,8743.6455,8746.838,49897.182109375,51295.1863,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 49,897 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 19:00:00+00:00,53890.0,55628.543,0.0,8284.727,8284.727,47343.8164375,46207.2286,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 47,344 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 20:00:00+00:00,50091.0,50320.277,0.0,8182.844,8182.844,42137.43276171875,42123.4965,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 42,137 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 21:00:00+00:00,46293.0,47026.68,0.0,8301.198,8301.198,38725.4817578125,38060.7456,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 38,725 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 22:00:00+00:00,43434.0,43555.18,0.0,8550.735,8550.735,35004.4446484375,35405.1066,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 35,004 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-13 23:00:00+00:00,41234.0,42473.086,0.0,8456.682,8456.682,34016.404359375,34049.4644,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 34,016 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 00:00:00+00:00,40070.0,40464.254,0.0,7747.225,7747.225,32717.02890234375,33594.9248,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 32,717 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 01:00:00+00:00,39789.0,39379.082,0.0,6337.6777,6337.6777,33041.404265625,34073.347200000004,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 33,041 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 02:00:00+00:00,39764.0,40054.78,0.0,6100.5825,6100.5825,33954.19748046875,34677.8684,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 33,954 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 03:00:00+00:00,40589.0,40177.637,1.493455,5172.64,5174.134,35003.5032109375,35712.7088,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 35,004 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 04:00:00+00:00,43188.0,42747.586,5.649435,4958.581,4964.2305,37783.35553125,38146.7934,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 37,783 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 05:00:00+00:00,46230.0,46226.684,882.0021,4726.5386,5608.5405,40618.14347265625,40005.7734,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 40,618 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 06:00:00+00:00,49702.0,49839.26,5596.902,4449.8335,10046.735,39792.5246484375,39637.4378,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 39,793 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 07:00:00+00:00,51581.0,52435.645,12209.614,3331.1057,15540.72,36894.9252734375,36697.804000000004,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 36,895 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 08:00:00+00:00,53140.0,53822.547,17818.172,2350.8074,20168.979,33653.568484375,32714.7412,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 33,654 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 09:00:00+00:00,54531.0,54515.703,21904.434,2215.3616,24119.795,30395.908078125,29467.5504,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 30,396 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 10:00:00+00:00,53195.0,53932.605,24673.576,2576.9172,27250.494,26682.110859375003,26488.948000000004,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 26,682 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 11:00:00+00:00,51084.0,51534.914,23916.549,3099.3625,27015.912,24519.001890624997,24188.8948,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 24,519 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 12:00:00+00:00,49120.0,49696.33,23051.902,3246.57,26298.473,23397.85734375,23042.838600000003,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 23,398 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 13:00:00+00:00,48398.0,48437.074,19134.85,3934.4873,23069.336,25367.7380625,24891.4372,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 25,368 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 14:00:00+00:00,48462.0,47994.145,15875.01,3910.93,19785.94,28208.205546874997,29324.064400000003,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,208 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 15:00:00+00:00,49694.0,48870.152,8786.66,4221.846,13008.506,35861.646140625,36777.964,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 35,862 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 16:00:00+00:00,50003.0,50383.67,3106.7458,4483.9546,7590.7,42792.9698046875,43679.3576,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 42,793 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 17:00:00+00:00,49962.0,50076.004,227.42827,3982.778,4210.2065,45865.79745703125,46224.312,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 45,866 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 18:00:00+00:00,50101.0,49081.574,1.5130113,4734.8633,4736.3765,44345.19753515625,45739.3174,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 44,345 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 19:00:00+00:00,47241.0,47674.17,0.0,5389.4004,5389.4004,42284.769609375,41485.3776,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 42,285 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 20:00:00+00:00,44870.0,45171.84,0.0,6751.2207,6751.2207,38420.619296875,37450.643,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 38,421 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 21:00:00+00:00,41793.0,41739.395,0.0,8437.345,8437.345,33302.0502734375,32370.1668,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 33,302 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 22:00:00+00:00,38969.0,39085.95,0.0,10184.647,10184.647,28901.302539062497,27506.340799999998,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,901 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-14 23:00:00+00:00,37239.0,37099.008,0.0,11888.264,11888.264,25210.744328125,23422.847999999998,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 25,211 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 00:00:00+00:00,36685.0,36177.516,0.0,13815.5205,13815.5205,22361.995492187503,20990.0512,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 22,362 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 01:00:00+00:00,36281.0,36391.168,0.0,16722.68,16722.68,19668.488312499998,18862.155199999997,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 19,668 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 02:00:00+00:00,36111.0,36182.004,0.0,18867.193,18867.193,17314.810640625,17323.032,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 17,315 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 03:00:00+00:00,36781.0,36580.223,0.0,20409.092,20409.092,16171.131203124998,16663.8832,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 16,171 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 04:00:00+00:00,37502.0,37233.47,22.540632,21204.148,21226.69,16006.780546875001,16120.666799999999,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 16,007 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 05:00:00+00:00,39366.0,39076.293,1240.4254,22917.941,24158.367,14917.925812499998,16081.9048,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 14,918 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 06:00:00+00:00,42856.0,42385.438,5869.7515,22143.22,28012.973,14372.465343750002,14916.448599999996,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 14,372 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 07:00:00+00:00,45254.0,45437.062,13095.651,21640.867,34736.52,10700.542468749998,13495.178800000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 10,701 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 08:00:00+00:00,47034.0,47288.74,18137.1,17975.137,36112.234,11176.505624999998,11198.9744,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 11,177 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 09:00:00+00:00,48515.0,49216.402,21845.81,17995.111,39840.92,9375.480125000002,8133.078000000001,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 9,375 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 10:00:00+00:00,48229.0,48663.832,24272.047,18470.24,42742.29,5921.542937500002,6008.403399999996,HIGH,🟠 Demand response + gas peakers,"Deficit of 5,922 MW — trigger industrial demand response, activate dispatchable gas generation."
2019-09-15 11:00:00+00:00,46645.0,46789.016,24172.111,18384.389,42556.5,4232.516000000003,5099.0754000000015,HIGH,🟠 Demand response + gas peakers,"Deficit of 4,233 MW — trigger industrial demand response, activate dispatchable gas generation."
2019-09-15 12:00:00+00:00,45099.0,45496.3,21992.633,17836.355,39828.99,5667.311718750003,4556.738400000002,HIGH,🟠 Demand response + gas peakers,"Deficit of 5,667 MW — trigger industrial demand response, activate dispatchable gas generation."
2019-09-15 13:00:00+00:00,44175.0,44497.89,18461.19,17520.686,35981.875,8516.015,6119.627200000003,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 8,516 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 14:00:00+00:00,44853.0,43902.63,14123.958,18410.229,32534.188,11368.442499999997,10768.521800000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 11,368 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 15:00:00+00:00,46508.0,46121.445,7688.8643,19451.121,27139.984,18981.460625,18185.896800000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 18,981 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 16:00:00+00:00,48670.0,47921.277,1998.6487,19760.354,21759.002,26162.275046875002,27576.809,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 26,162 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 17:00:00+00:00,49386.0,49523.863,116.90601,16762.967,16879.873,32643.989953124998,32716.311200000004,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 32,644 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 18:00:00+00:00,49952.0,49901.49,0.35793725,15491.497,15491.855,34409.63453125,34411.952,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 34,410 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 19:00:00+00:00,47549.0,48460.223,0.0,14808.239,14808.239,33651.9837421875,31998.958400000003,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 33,652 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 20:00:00+00:00,45575.0,46068.855,0.0,15310.513,15310.513,30758.342304687503,31079.283199999998,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 30,758 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 21:00:00+00:00,42345.0,42802.26,0.0,14650.706,14650.706,28151.553945312502,29283.3648,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,152 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 22:00:00+00:00,39895.0,40377.613,0.0,13081.644,13081.644,27295.969445312498,28159.930800000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 27,296 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-15 23:00:00+00:00,38587.0,38342.758,0.0,12064.522,12064.522,26278.2355390625,27761.548600000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 26,278 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 00:00:00+00:00,38160.0,37871.91,0.0,11020.779,11020.779,26851.130703125003,27924.300799999997,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 26,851 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 01:00:00+00:00,38229.0,38561.53,0.0,9671.568,9671.568,28889.961640625,29292.754800000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,890 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 02:00:00+00:00,40111.0,39672.055,0.0,8697.112,8697.112,30974.9426953125,32194.326399999998,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 30,975 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 03:00:00+00:00,44750.0,44802.68,0.0,7878.097,7878.097,36924.58283203125,37488.0513,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 36,925 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 04:00:00+00:00,54509.0,53701.844,0.0,7672.0693,7672.0693,46029.7746640625,47806.8037,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 46,030 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 05:00:00+00:00,60166.0,59989.703,1105.227,6899.3,8004.527,51985.17614453125,52801.8117,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 51,985 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 06:00:00+00:00,62615.0,62987.14,4620.94,6365.5654,10986.506,52000.634140625,52214.111099999995,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 52,001 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 07:00:00+00:00,62890.0,63633.406,9096.507,5992.299,15088.806,48544.6003359375,48900.6327,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 48,545 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 08:00:00+00:00,63976.0,64218.734,12622.654,6562.0146,19184.668,45034.06603125,46439.2039,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 45,034 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 09:00:00+00:00,65262.0,65316.21,14148.604,6479.975,20628.578,44687.631875,44846.1414,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 44,688 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 10:00:00+00:00,65287.0,65045.984,15447.517,7087.961,22535.477,42510.5074375,43595.2013,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 42,511 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 11:00:00+00:00,64721.0,64090.254,14167.383,8092.6875,22260.07,41830.1836875,43100.7219,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 41,830 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 12:00:00+00:00,63884.0,63446.273,11997.22,8390.484,20387.703,43058.569875,43101.6076,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 43,059 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 13:00:00+00:00,63137.0,62764.508,9376.66,8547.294,17923.953,44840.554875,44204.9831,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 44,841 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 14:00:00+00:00,61974.0,61640.133,7087.6685,8996.333,16084.002,45556.131046875,46313.7586,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 45,556 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 15:00:00+00:00,61608.0,61377.57,4027.2961,9166.855,13194.151,48183.4186328125,49243.9656,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 48,183 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 16:00:00+00:00,61520.0,61415.586,1275.6653,8809.855,10085.5205,51330.0654921875,52031.0346,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 51,330 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 17:00:00+00:00,62011.0,61516.414,136.3993,9183.123,9319.522,52196.8915390625,54184.164600000004,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 52,197 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 18:00:00+00:00,60404.0,61037.387,0.23848256,8666.837,8667.075,52370.3118046875,51902.5721,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 52,370 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 19:00:00+00:00,56391.0,56775.21,0.0,9751.063,9751.063,47024.1465234375,47029.933300000004,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 47,024 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 20:00:00+00:00,51883.0,52182.184,0.0,10504.111,10504.111,41678.072671875,41432.3911,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 41,678 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 21:00:00+00:00,47903.0,48178.97,0.0,11222.016,11222.016,36956.954375,36487.7964,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 36,957 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 22:00:00+00:00,45718.0,45128.586,0.6495361,11704.415,11705.064,33423.521546875,33291.9776,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 33,424 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-16 23:00:00+00:00,43980.0,43897.47,0.6495361,12848.887,12849.536,31047.9338671875,30154.4256,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 31,048 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 00:00:00+00:00,42791.0,42928.797,0.4136817,13932.955,13933.369,28995.427859375,28560.5552,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,995 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 01:00:00+00:00,42926.0,42861.094,0.0,14405.705,14405.705,28455.388921874997,28030.768,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,455 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 02:00:00+00:00,43876.0,43853.297,0.0,15192.724,15192.724,28660.5733671875,28355.968,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,661 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 03:00:00+00:00,47768.0,47544.168,0.0,16229.563,16229.563,31314.604523437498,31138.3232,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 31,315 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 04:00:00+00:00,56924.0,56243.902,0.8981137,17440.977,17441.875,38802.027,39704.4997,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 38,802 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 05:00:00+00:00,62006.0,61352.023,908.0719,17378.438,18286.51,43065.513234375,42995.4366,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 43,066 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 06:00:00+00:00,64186.0,64404.58,3896.9387,18690.754,22587.693,41816.886640625,42024.3336,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 41,817 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 07:00:00+00:00,64272.0,65080.87,7925.5903,18244.719,26170.309,38910.56140625,36831.1837,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 38,911 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 08:00:00+00:00,65222.0,65830.13,12234.535,19531.66,31766.195,34063.934687500005,31013.224000000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 34,064 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 09:00:00+00:00,67313.0,66430.16,15017.063,22944.791,37961.855,28468.304531250003,27300.335900000005,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 28,468 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 10:00:00+00:00,66041.0,66762.33,15696.784,26743.229,42440.01,24322.31828125,22971.546000000002,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 24,322 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 11:00:00+00:00,65249.0,65255.965,15219.153,28152.533,43371.688,21884.277499999997,20263.6213,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 21,884 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 12:00:00+00:00,63890.0,63927.33,14622.744,28477.42,43100.164,20827.1659375,18136.5651,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 20,827 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 13:00:00+00:00,63166.0,62654.95,12508.062,29649.486,42157.547,20497.403124999997,16895.794199999997,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 20,497 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 14:00:00+00:00,62059.0,61733.496,9854.098,30894.447,40748.547,20984.949125,17705.2555,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 20,985 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 15:00:00+00:00,61722.0,61602.098,6286.44,31646.58,37933.02,23669.078468749998,21792.6667,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 23,669 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 16:00:00+00:00,61463.0,61665.414,2004.819,32030.771,34035.59,27629.824156249997,27612.9542,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 27,630 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
2019-09-17 17:00:00+00:00,62557.0,61499.242,126.236084,31362.793,31489.03,30010.212703125,32006.4963,CRITICAL,🔴 Emergency import + backup generators,"Deficit of 30,010 MW — activate emergency response, import from neighbouring grids, spin up gas peakers immediately."
